# SAXS profile: number of points = 780, q_min = 0.00553, q_max = 0.58298, delta_q = 0.00066757225433526
# offset = 0.00000000000000, scaling c = 8.01112808745196e-10, Chi = 1.23676416262724
#  q       exp_intensity   model_intensity
0.48490    0.00005851      0.00006133     
0.48588    0.00005874      0.00006143     
0.48686    0.00005815      0.00006153     
0.48785    0.00005847      0.00006164     
0.48883    0.00005922      0.00006176     
0.48981    0.00005972      0.00006188     
0.49079    0.00005962      0.00006201     
0.49178    0.00005965      0.00006214     
0.49276    0.00006063      0.00006227     
0.49374    0.00006120      0.00006241     
0.49472    0.00006133      0.00006256     
0.49570    0.00006123      0.00006270     
0.49668    0.00006135      0.00006286     
0.49767    0.00006182      0.00006302     
0.49865    0.00006225      0.00006318     
